index,rank,id,name,tel,isCallLink,virtualTel,ppc,category/0,category/1,categoryPath/0/0,categoryPath/0/1,categoryPath/0/2,categoryPath/0/3,categoryPath/1/0,categoryPath/1/1,categoryPath/1/2,categoryPath/1/3,address,roadAddress,abbrAddress,shortAddress/0,shortAddress/1,display,telDisplay,context/0,context/1,context/2,context/3,context/4,reviewCount,ktCallMd,coupon,thumUrl,type,isSite,posExact,x,y,itemLevel,isAdultBusiness,streetPanorama/id,streetPanorama/pan,streetPanorama/tilt,streetPanorama/lng,streetPanorama/lat,streetPanorama/fov,skyPanorama/id,skyPanorama/pan,skyPanorama/tilt,skyPanorama/lng,skyPanorama/lat,skyPanorama/fov,insidePanorama,interiorPanorama,indoorPanorama,theme,poiInfo/relation/poiShapeType,poiInfo/relation/shapeKey/typeName,poiInfo/relation/shapeKey/wsid,poiInfo/relation/shapeKey/shapeID,poiInfo/relation/boundary/minX,poiInfo/relation/boundary/minY,poiInfo/relation/boundary/maxX,poiInfo/relation/boundary/maxY,poiInfo/relation/detail/0/type,poiInfo/relation/detail/0/sid,poiInfo/relation/detail/0/fullName,poiInfo/relation/detail/0/name,poiInfo/relation/detail/0/category,poiInfo/relation/detail/0/xPos,poiInfo/relation/detail/0/yPos,poiInfo/relation/detail/1/type,poiInfo/relation/detail/1/sid,poiInfo/relation/detail/1/fullName,poiInfo/relation/detail/1/name,poiInfo/relation/detail/1/category,poiInfo/relation/detail/1/xPos,poiInfo/relation/detail/1/yPos,poiInfo/relation/detail/2/type,poiInfo/relation/detail/2/sid,poiInfo/relation/detail/2/fullName,poiInfo/relation/detail/2/name,poiInfo/relation/detail/2/category,poiInfo/relation/detail/2/xPos,poiInfo/relation/detail/2/yPos,poiInfo/hasRelation,poiInfo/road/poiShapeType,poiInfo/road/shapeKey,poiInfo/road/boundary,poiInfo/road/detail,poiInfo/hasRoad,poiInfo/land,poiInfo/hasLand,poiInfo/polygon,poiInfo/hasPolygon,homePage,description,entranceCoords/car/0/rep,entranceCoords/car/0/x,entranceCoords/car/0/y,entranceCoords/walk,isPollingPlace,bizhourInfo,menuInfo,petrolInfo,couponUrl,couponUrlMobile,hasCardBenefit,menuExist,hasNaverBooking,naverBookingUrl,naverEasyOrderUrl,hasNaverSmartOrder,reservationLabel/standard,reservationLabel/preOrder,reservationLabel/table,reservationLabel/takeout,reservation/benefit,hasBroadcastInfo,broadcastInfo,shopWindowInfo,hasNPay,carWash,parkingPrice,card,distance,marker,markerSelected,michelinGuide,indoor,markerLabel,subway,categoryPath/1/4,skyPanorama,poiInfo/relation,entranceCoords/walk/0/rep,entranceCoords/walk/0/x,entranceCoords/walk/0/y,shortAddress,streetPanorama,poiInfo/relation/detail/3/type,poiInfo/relation/detail/3/sid,poiInfo/relation/detail/3/fullName,poiInfo/relation/detail/3/name,poiInfo/relation/detail/3/category,poiInfo/relation/detail/3/xPos,poiInfo/relation/detail/3/yPos,entranceCoords/car/1/rep,entranceCoords/car/1/x,entranceCoords/car/1/y,entranceCoords/car/2/rep,entranceCoords/car/2/x,entranceCoords/car/2/y,entranceCoords/walk/1/rep,entranceCoords/walk/1/x,entranceCoords/walk/1/y,entranceCoords/walk/2/rep,entranceCoords/walk/2/x,entranceCoords/walk/2/y,shortAddress/2,entranceCoords,poiInfo/relation/detail/4/type,poiInfo/relation/detail/4/sid,poiInfo/relation/detail/4/fullName,poiInfo/relation/detail/4/name,poiInfo/relation/detail/4/category,poiInfo/relation/detail/4/xPos,poiInfo/relation/detail/4/yPos,poiInfo/relation/detail/5/type,poiInfo/relation/detail/5/sid,poiInfo/relation/detail/5/fullName,poiInfo/relation/detail/5/name,poiInfo/relation/detail/5/category,poiInfo/relation/detail/5/xPos,poiInfo/relation/detail/5/yPos,poiInfo/relation/detail/6/type,poiInfo/relation/detail/6/sid,poiInfo/relation/detail/6/fullName,poiInfo/relation/detail/6/name,poiInfo/relation/detail/6/category,poiInfo/relation/detail/6/xPos,poiInfo/relation/detail/6/yPos,poiInfo/relation/detail/7/type,poiInfo/relation/detail/7/sid,poiInfo/relation/detail/7/fullName,poiInfo/relation/detail/7/name,poiInfo/relation/detail/7/category,poiInfo/relation/detail/7/xPos,poiInfo/relation/detail/7/yPos,poiInfo/relation/detail/8/type,poiInfo/relation/detail/8/sid,poiInfo/relation/detail/8/fullName,poiInfo/relation/detail/8/name,poiInfo/relation/detail/8/category,poiInfo/relation/detail/8/xPos,poiInfo/relation/detail/8/yPos,poiInfo/relation/detail/9/type,poiInfo/relation/detail/9/sid,poiInfo/relation/detail/9/fullName,poiInfo/relation/detail/9/name,poiInfo/relation/detail/9/category,poiInfo/relation/detail/9/xPos,poiInfo/relation/detail/9/yPos,poiInfo/relation/detail
48,69,16015179,무양공원,,false,,0,"여행,명소",근린공원,222117,222122,222170,222195,광주광역시 광산구 월계동,,,,무양<b>공원</b>,,14,6219aac2122ceae8b9fd4d3f175db67e,0,,s,1,1,126.8401750,35.2105096,12,false,ErAQbLK8iFMc+P27jSCrog==,146.52,-0.34,126.8404093,35.2114672,80,l385R559u4M8dclMjUheHA==,-83.46,-30.00,126.8427811,35.2102089,124,,,,,1,RELA,1.0,16015179,117.9926027,19.6944771,117.9926027,19.6944771,5,16016164,무양공원입구,입구,입구(사람),126.8396353,35.2100610,5,21192917,무양공원입구,입구,입구(사람),126.8396625,35.2109929,5,21192945,무양공원입구,입구,입구(사람),126.8398908,35.2096784,5,21192918,무양공원입구,입구,입구(사람),126.8404910,35.2113865,true,1,,,,false,,false,,false,,,true,126.8396333,35.2102005,,,,,,,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,5045.66,nres://marker/00060-00110,nres://marker/00060-00265,,,,,,,,5,21192920,무양공원입구,입구,입구(사람),126.8417424,35.2105149,1,37603603,무양공원주차장입구,주차장입구,입구(사람+차량),126.8396333,35.2102005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,70,13543557,송정공원역 광주1호선,062-233-9166,false,,1,"교통,운수","지하철,전철",226187,226188,226193,226350,광주광역시 광산구 신촌동 709-1,광주광역시 광산구 송도로320번길 1-6,신촌동 709-1,,송정<b>공원</b>역 <b>광주</b>1호선,062-233-9166,0,6d7c26ae7880ecdfc11256654defa41a,0,,s,1,1,126.7993688,35.1435566,12,false,dZmVj/hu2btZH0Yo1sDiRg==,176.73,10.00,126.7999132,35.1435336,120,mkZAIKjvn9Ci8L7PVfX0EA==,97.49,-30.00,126.7983322,35.1436920,124,,,,,1,RELA,1.0,13543557,117.9926027,19.6944771,117.9926027,19.6944771,9,21406705,송정공원역1번출구,1번출구,지하철1번출구,126.7999218,35.1433872,9,21406697,송정공원역2번출구,2번출구,지하철2번출구,126.7992308,35.1433359,9,21406711,송정공원역3번출구,3번출구,지하철3번출구,126.7990810,35.1437007,9,21406720,송정공원역4번출구,4번출구,지하철4번출구,126.7997667,35.1437628,true,1,,,,false,,false,,false,,,,,,,,,,,,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,7668.56,nres://marker/00061-00138,nres://marker/00061-00293,,,,,광주 광산구,송도로320번길 1-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226187,226188,226193,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,50126,http://traffic.map.naver.com/Subway/StationInfo_Detail.asp?CID=5000&TMenu=2&LMenu=1&LID=1&SID=50126,,50126,51
0,31,20118955,광주승마공원,,false,,0,"스포츠,오락",승마장,221986,221987,222020,광주광역시 서구 풍암동,,,,<b>광주</b>승마<b>공원</b>,,1,1b59e40d5467d174b77eb1c9db505ec8,0,,s,1,1,126.8818375,35.1341237,12,false,z75FsTBIfvm68MIDh2k8kQ==,-168.45,10.00,126.8818821,35.1343402,120,HsTeCRRoqkHSjIZmHnSW3Q==,86.68,-30.00,126.8798447,35.1340065,124,,,,,,false,1,,,,false,,false,,false,,<b>광주</b>광역시 서구 풍암동 소재의 승마장.,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,4583.19,nres://marker/00037-00105,nres://marker/00037-00229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,32,36837387,롯데ATM 세븐일레븐 광주산정공원로,1566-9493,false,,1,"금융,보험",현금인출기,222606,222607,229866,광주광역시 광산구 월곡동 509-8,광주광역시 광산구 산정공원로 60,월곡동 509-8,,롯데ATM 세븐일레븐 <b>광주</b>산정<b>공원</b>로,1566-9493,0,76f54022c4155612a6639ddeaab9b6aa,0,,s,1,1,126.8063623,35.1728812,12,false,YUdBViaCQIURLdo1h4YmBg==,108.41,10.00,126.8062511,35.1729181,120,1t2F55nmWtRqeG7rcdKvDw==,-94.57,-30.00,126.8066635,35.1729050,124,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,6198.00,nres://marker/00063-00011,nres://marker/00063-00164,,,,,229867,광주 광산구,산정공원로 60,true,126.80643,35.172831,true,126.80643,35.172831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,33,16310315,두암동체육공원,,false,,0,지역명소,"도시,테마공원",222117,222122,222170,광주광역시 북구 두암동,,,,두암동체육<b>공원</b>,,3,0eb5bf6d57e3e28c1ff3cbc36bc00077,0,,s,1,1,126.9402003,35.1698084,12,false,PK5ufXmf7QEM3aCcVWv0iA==,43.47,9.07,126.9399783,35.1695232,80,cniyvAlHfDxfmboW+xAZNg==,72.77,-30.00,126.9386139,35.1693153,124,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,6007.65,nres://marker/00045-00079,nres://marker/00045-00203,,,,,231762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,34,16021613,안청공원,,false,,0,"여행,명소",근린공원,222117,222122,222170,광주광역시 광산구 안청동,,,,안청<b>공원</b>,,2,6c24bc478ad2df737527f4e0665101e4,0,,s,1,1,126.8026695,35.2122198,12,false,,,,,,,,,,,,,,,,,,true,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,7739.98,nres://marker/00060-00110,nres://marker/00060-00265,,,,,222195,,,true,126.8041071,35.2132575,false,126.801575,35.2107596,,,1,RELA,1.0,16021613,117.9926027,19.6944771,117.9926027,19.6944771,1,21192928,안청공원입구,입구,입구(사람+차량),126.8041071,35.2132575,4,21192929,안청공원입구,입구,입구(사람+차량),126.8043342,35.2107392,5,16022117,안청공원입구,입구,입구(사람),126.8015750,35.2107596,false,126.8043342,35.2107392,,,,,,,,,,,,,,,,,,,
4,35,19615293,신암근린공원,,false,,0,"여행,명소",근린공원,222117,222122,222170,광주광역시 서구 풍암동,,,,신암근린<b>공원</b>,,17,94e542774390c155564351155de1c703,0,,s,1,1,126.8796500,35.1249750,12,false,CZHqu4CMlhHXwTS2i25WyQ==,169.45,-2.26,126.8795200,35.1252204,80,JxUPsFtl6Zt/UMxHQPz9+g==,-98.91,-30.00,126.8801041,35.1250458,124,,,,,,true,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,5571.93,nres://marker/00036-00079,nres://marker/00036-00203,,,,,222195,,,true,126.8806449,35.1249111,true,126.8794687,35.1251224,,,1,RELA,1.0,19615293,117.9926027,19.6944771,117.9926027,19.6944771,5,1032570056,신암근린공원입구,입구,입구(사람),126.8794687,35.1251224,1,19656872,신암근린공원주차장입구,주차장입구,입구(사람+차량),126.8806449,35.1249111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,36,21732562,용봉초록습지,,false,,0,"여행,명소",근린공원,222117,222122,222170,광주광역시 북구 용봉동,,,,용봉초록습지,,15,9f82e5ffc1b45c54c01ec4a0fdb0f051,0,,s,1,1,126.8897518,35.1838871,12,false,,,,,,,OEEGYNIyI2ZI02HbfrktLw==,123.22,-50.64,126.8891677,35.1839699,80,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,1716.44,nres://marker/00036-00079,nres://marker/00036-00203,,,,,222195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,37,19621969,풍암호수공원호수장미원,,false,,0,"도시,테마공원",부속시설,222117,222122,222170,광주광역시 서구 풍암동,,,,풍암호수<b>공원</b>호수장미원,,121,4968fdbbb22fb07f71dc3c80a24075fa,0,,s,1,1,126.8739233,35.1263270,12,false,R3m4VcRWJjjPArZZg7APSA==,4.30,11.28,126.8740410,35.1260516,80,Axb3U5R/z++dm6txx1+hQQ==,84.74,-55.60,126.8713912,35.1262535,80,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,5401.56,nres://marker/00058-00060,nres://marker/00058-00215,,,,,1000101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,38,16305027,중외공원문화산책로,,false,,0,자연공원,부속시설,222117,222118,222136,광주광역시 북구 운암동,,,,중외<b>공원</b>문화산책로,,11,90a76802754776f0f62c4887a65e21e0,0,,s,1,1,126.8827879,35.1813511,12,false,f1iWKplQKkprNB2MU8PogA==,-50.98,10.00,126.8828043,35.1813378,120,TLR88rOQTPPPQPDj/Rf64Q==,92.51,-30.00,126.8788910,35.1815186,124,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,1047.29,nres://marker/00058-00110,nres://marker/00058-00265,,,,,229253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,39,16018353,생태휴양공원,,false,,0,"여행,명소",근린공원,222117,222122,222170,광주광역시 광산구 신창동 1262,광주광역시 광산구 신창로105번길 23-17,신창동 1262,,생태휴양<b>공원</b>,,4,ec0f9483803cc784ce361885db8cb71c,0,,s,1,1,126.8351898,35.1932703,12,false,,,,,,,LkU0Zxk4Xmd1iX7iU0MQNQ==,-176.13,-48.25,126.8355559,35.1953415,80,,,,,,true,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,4117.18,nres://marker/00060-00110,nres://marker/00060-00265,,,,,222195,광주 광산구,신창로105번길 23-17,true,126.8373596,35.1935908,true,126.8373596,35.1935908,,,1,RELA,1.0,16018353,117.9926027,19.6944771,117.9926027,19.6944771,5,16018463,생태휴양공원입구,입구,입구(사람),126.8373596,35.1935908,5,1028029705,생태휴양공원입구,입구,입구(사람),126.8361627,35.1942858,,,,,,,,,,,false,126.8361627,35.1942858,,,,,,,,,,,,,,,,
9,40,16014974,은빛공원,,false,,0,"여행,명소",근린공원,222117,222122,222170,광주광역시 광산구 수완동,,,,은빛<b>공원</b>,,6,7d5d64923f09f265d36441900ee520d6,0,,s,1,1,126.8262657,35.1880666,12,false,gHdE1qF4sKuV42yWkM3UEw==,134.63,0.84,126.8260112,35.1882669,80,42BE0dB6DuJU3EeIkvv5RA==,78.59,-30.00,126.8244476,35.1876984,124,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,4622.91,nres://marker/00060-00110,nres://marker/00060-00265,,,,,222195,,,true,126.8257848,35.1881934,true,126.8260779,35.1881889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,41,37503689,북구청공원녹지과,,false,,0,"공공,사회기관",지방행정기관,222935,222937,1001012,광주광역시 북구 중흥동 358-3,광주광역시 북구 용봉로138번길 11,중흥동 358-3,,북구청<b>공원</b>녹지과,,0,dd2305900e9c62b533eb5ddd2335dea4,0,,s,1,1,126.9116661,35.1730252,12,false,cE+37hG2HeMTI81puGFCGw==,108.11,10.00,126.9115935,35.1730489,120,9PUxjvBi7EZ/BQEIhWp2Yg==,-78.42,-30.00,126.9151993,35.1722984,124,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,3391.56,nres://marker/00060-00060,nres://marker/00060-00215,,,,,,광주 북구,용봉로138번길 11,true,126.9116693,35.1731668,true,126.9116013,35.1730237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,42,16282322,마재근린공원,,false,,0,"여행,명소",근린공원,222117,222122,222170,광주광역시 서구 금호동,,,,마재근린<b>공원</b>,,10,8d4af8827401cc6f1443d817f7d751db,0,,s,1,1,126.8602846,35.1314949,12,false,jJF3OfK9RUJCS+te39SoXA==,-81.90,-7.03,126.8607458,35.1312827,80,eEH2bsVFz7tStBzK+bKZaA==,-69.02,-30.00,126.8611145,35.1311760,124,,,,,,true,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,4995.40,nres://marker/00047-00084,nres://marker/00047-00213,,,,,222195,,,true,126.8597022,35.1313239,true,126.8597022,35.1313239,,,1,RELA,1.0,0,117.9926027,19.6944771,117.9926027,19.6944771,5,19610846,마재근린공원입구,입구,입구(사람),126.8601860,35.1324140,5,19612660,마재근린공원입구,입구,입구(사람),126.8597022,35.1313239,,,,,,,,,,,false,126.860186,35.132414,,,,,,,,,,,,,,,,
12,43,1264487012,본촌근린공원,,false,,0,"여행,명소",근린공원,222117,222122,222170,광주광역시 북구 양산동,,,,본촌근린<b>공원</b>,,2,d68048353f1c049e79519ca49b06f240,0,,s,1,1,126.8736449,35.2010199,12,false,,,,,,,OJe0GRPPoma+j94HuHbBcg==,87.93,-30.00,126.8708343,35.2009148,80,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,2912.22,nres://marker/00045-00079,nres://marker/00045-00203,,,,,222195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,44,1005520533,발산근린공원,,false,,0,"여행,명소",근린공원,222117,222122,222170,광주광역시 서구 농성동 산31,,,,발산근린<b>공원</b>,,1,6aca2d3b8f760e7a34e5d476acd1a0e7,0,,s,1,1,126.8958250,35.1543667,12,false,UAGB2NQ2dCsGZCRHKHTBzg==,39.75,7.52,126.8948770,35.1551570,80,CLGApGfsBHkTYBoJybu8TA==,-99.23,-30.00,126.8966675,35.1545029,124,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,2997.21,nres://marker/00036-00079,nres://marker/00036-00203,,,,,222195,,,,,,false,126.8951,35.1559083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,45,1737204303,마륵근린공원,,false,,0,"여행,명소",근린공원,222117,222122,222170,광주광역시 서구 마륵동 산7-14,,,,마륵근린<b>공원</b>,,2,f5f6844da2d8bea678900de63c4cb344,0,,s,1,1,126.8534662,35.1425341,12,false,NayLjTR4WYqJNG0f4GIoRw==,71.83,11.98,126.8534281,35.1425695,80,116f3kRRiOP4oUymH5pwuA==,92.06,-30.00,126.8522186,35.1425781,124,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,4072.94,nres://marker/00054-00096,nres://marker/00054-00237,,,,,222195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,46,19659049,농성공원,,false,,0,"여행,명소",근린공원,222117,222122,222170,광주광역시 서구 농성동,,,,농성<b>공원</b>,,1,f29b1ed6be01d9d1348c586c66bcd1f0,0,,s,1,1,126.8872500,35.1481167,12,false,w99F0mpok4dZbTYj4Loo/A==,43.80,1.45,126.8870368,35.1480063,80,982CxCO33Jjifn6Fol/5TQ==,-92.15,-30.00,126.8894424,35.1481972,124,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,3196.03,nres://marker/00036-00079,nres://marker/00036-00203,,,,,222195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,47,318551231,남한산성전통공원,,false,,0,"여행,명소",근린공원,222117,222122,222170,경기도 광주시 남한산성면 산성리,,,,남한산성전통<b>공원</b>,,12,7d141e258dd1c9251062bcd561efcf9a,0,,s,1,1,127.1835507,37.4777493,12,false,ZT4PZaA6gas62BE0CgYBrw==,7.84,1.44,127.1836357,37.4774540,80,9zS0TmC1kjwZxjpVrK3ajA==,91.64,-30.00,127.1802750,37.4778404,124,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,257784.20,nres://marker/00036-00079,nres://marker/00036-00203,,,,,222195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,48,1360665592,여수엑스포해양공원오픈워터수영경기장,,false,,0,"스포츠,오락",수영장,221986,221987,222007,전라남도 여수시 덕충동 2000,,,,여수엑스포해양<b>공원</b>오픈워터수영경기장,,3,cc70f142705357f5d8b23595535ab1ee,0,,s,1,1,127.7504446,34.7512793,12,false,CN5E7rrvHAOeY3JK/3+W3g==,111.95,10.00,127.7501250,34.7514078,120,xTJb78XEjBAPo/JaRtNgdg==,-94.84,-30.00,127.7514943,34.7513674,124,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,92765.20,nres://marker/00062-00140,nres://marker/00062-00295,,,,,229238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,49,16314093,일곡제3근린공원,,false,,0,"여행,명소",근린공원,222117,222122,222170,광주광역시 북구 일곡동,,,,일곡제3근린<b>공원</b>,,2,4e8dcdfae6a8331f315eca5df3029def,0,,s,1,1,126.8964250,35.2027850,12,false,Tk5OrF3OWio76rGHqIAEQw==,-1.41,3.01,126.8964097,35.2021740,80,aT3H1JP1E85cHoDcQPzYuQ==,-130.27,-30.00,126.8972244,35.2034607,124,,,,,,true,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,3694.89,nres://marker/00037-00079,nres://marker/00037-00203,,,,,222195,,,true,126.897074,35.2025191,true,126.897074,35.2025191,,,1,RELA,1.0,0,117.9926027,19.6944771,117.9926027,19.6944771,5,19621254,일곡제3근린공원입구,입구,입구(사람),126.8970740,35.2025191,5,19621253,일곡제3근린공원입구,입구,입구(사람),126.8967594,35.2033691,,,,,,,,,,,false,126.8967594,35.2033691,,,,,,,,,,,,,,,,
19,50,16305451,동림유적근린공원,,false,,0,"여행,명소",근린공원,222117,222122,222170,광주광역시 서구 동천동 660,광주광역시 서구 천변우하로 469 유적 근린공원 화장실,동천동 660,,동림유적근린<b>공원</b>,,9,fdb020ff8e1a730e62076f390f70aae3,0,,s,1,1,126.8702624,35.1683846,12,false,ywE9kzCxHUvcoCDBVFFKSg==,43.13,2.38,126.8699709,35.1680862,53,9qoQL3sOVU9/40t0hO1EYw==,-80.82,-30.00,126.8713913,35.1682014,124,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,815.28,nres://marker/00060-00110,nres://marker/00060-00265,,,,,222195,광주 서구,천변우하로 469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,유적 근린공원 화장실,,,,,,,,,,,,,,
20,51,185407630,빛고을농촌테마공원농업전시체험장,,false,,0,"도시,테마공원",부속시설,222117,222122,222170,광주광역시 남구 양과동,,,,빛고을농촌테마<b>공원</b>농업전시체험장,,0,b646de8e890bab8bb88ec6ff63438597,0,,s,1,1,126.8674528,35.0845635,12,false,3p6cprqPYfV6wIqvPM7Xnw==,-114.78,10.00,126.8675994,35.0846310,120,,,,,,,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,10069.42,nres://marker/00058-00060,nres://marker/00058-00215,,,,,1000101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,52,30820106,풍암호수공원야외무대,,false,,0,"도시,테마공원",부속시설,222117,222122,222170,광주광역시 서구 풍암동,,,,풍암호수<b>공원</b>야외무대,,8,950f8a74ff1a4c9bfe6e62d3a8eb4635,0,,s,1,1,126.8715401,35.1298508,12,false,,,,,,,,,,,,,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,5016.18,nres://marker/00058-00060,nres://marker/00058-00215,,,,,1000101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,53,20770749,첨단종합운동장산책로,,false,,0,자연공원,부속시설,222117,222118,222136,광주광역시 광산구 산월동,,,,첨단종합운동장산책로,,2,933f9f83b984347ed01b94b68a5fab9d,0,,s,1,1,126.8539387,35.2003350,12,false,,,,,,,oNCFfamUnXa7IatNLu4pUA==,91.37,-30.00,126.8523941,35.2003708,124,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,3393.91,nres://marker/00063-00110,nres://marker/00063-00264,,,,,229253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,54,1687704716,곤지암도자공원 물놀이장,,false,,0,"도시,테마공원",부속시설,222117,222122,222170,경기도 광주시 곤지암읍 삼리,,,,곤지암도자<b>공원</b> 물놀이장,,10,86e8fd23cd83452c833f7a490b889edd,0,http://blogfiles.naver.net/MjAxODA3MjZfMTUy/MDAxNTMyNTgwNTM4ODI3.c2e_X55vGS9kJK-3hFlidyypMkc6i18KMrxPtkYDU9kg.KvuAjWF22zet28zc_Pf8eu89uaJcE22SBtN7b-NZK6og.PNG.gjcityi/07264.png#386x386,s,1,1,127.3269624,37.3516119,12,false,jY/vsLGGqUxf5o4AmFwL/A==,-87.84,11.60,127.3276116,37.3516814,80,,,,,,,,,,,,false,1,,,,false,,false,,false,,,,false,,이용요금 0,,,,false,1,false,,,false,false,false,false,false,,false,,,false,,-1,,245631.17,nres://marker/00063-00060,nres://marker/00063-00214,,,,,1000101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,55,20770753,영산강7공구산책로,,false,,0,자연공원,부속시설,222117,222118,222136,광주광역시 광산구 신가동,,,,영산강7공구산책로,,0,c24233f6aa9f3612c9d97e802530ab81,0,,s,1,1,126.8364485,35.1739302,12,false,AaQo5XrPHeVGxaoFISsy9Q==,127.20,10.00,126.8355504,35.1746103,120,D+gHQpcDbr73LxZQ7fMbHA==,88.59,-30.00,126.8352814,35.1739006,124,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,3458.67,nres://marker/00058-00110,nres://marker/00058-00265,,,,,229253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
